asin,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url,url_image,source,category_id,keyword,page,position,min_revenue,discount,discount_rate
B0CBK6JX38,14.39,2MM Petite Natural Gemstones Bead 925 Sterling Silver Minimalist 6.5 to 7.5 Inch Adjustable Bracelet Birthstone Jewelry for Women or Teens,3.8,USD,True,False,14.39,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",48.0,,/Silvershake-Amethyst-Minimalist-Adjustable-Birthstone/dp/B0CBK6JX38/ref=sr_1_48?dib=eyJ2IjoiMSJ9.K_5UnF0MYeqa5xUhi9OeiokZESHtAxa9nThX-GMSnV5Pbyvg4A_EZzjfSoGTl6yijUW5OWm2h0ZfjtcYwc9GY--rcaha1r7FH8dqdJJO2u0PDng2tmst4n1EsxUGDTtD8uv1ywszpvj5oRGsPw7dq5RszaHOOVZepcUl7UUkzGjkA2RPkE7IulP3_1rtlaLIAVnv8DNJxqd3lrk25UPsnlm9c_LBlSd0DyYdwTjKDfZkqZH_V5H8qR_d7bOTptf5yHgN4B3iCo3BquTgi_In0QoQrc3KNoOJqjXuKmyAWCs.iPLrq27IRtXT9iH0TBwSexCKRdK1XyKM4Or8AaPoI_s&dib_tag=se&keywords=amethyst&qid=1720263048&s=apparel&sr=1-48,https://m.media-amazon.com/images/I/51lQLTT9i8L._AC_UL320_.jpg,organic,7454898011,amethyst,1,47,129.51,0.0,0.0
B0BJDSFCHJ,8.99,"Healing Crystal Beaded Bracelets for Women,Natural Amethyst Gemstones Bracelet,Anxiety Stress Relief Heart Charm Bracelet Handmade purple Jewelry Gifts for Women",4.6,USD,True,False,8.99,False,,100+ bought in past month,1,271,True,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",2.0,,/Vinswet-Bracelets-Amethyst-Moonstone-Gemstones/dp/B0BJDSFCHJ/ref=sr_1_2?dib=eyJ2IjoiMSJ9.K_5UnF0MYeqa5xUhi9OeiokZESHtAxa9nThX-GMSnV5Pbyvg4A_EZzjfSoGTl6yijUW5OWm2h0ZfjtcYwc9GY--rcaha1r7FH8dqdJJO2u0PDng2tmst4n1EsxUGDTtD8uv1ywszpvj5oRGsPw7dq5RszaHOOVZepcUl7UUkzGjkA2RPkE7IulP3_1rtlaLIAVnv8DNJxqd3lrk25UPsnlm9c_LBlSd0DyYdwTjKDfZkqZH_V5H8qR_d7bOTptf5yHgN4B3iCo3BquTgi_In0QoQrc3KNoOJqjXuKmyAWCs.iPLrq27IRtXT9iH0TBwSexCKRdK1XyKM4Or8AaPoI_s&dib_tag=se&keywords=amethyst&qid=1720263048&s=apparel&sr=1-2,https://m.media-amazon.com/images/I/61velroBGpL._AC_UL320_.jpg,amazons_choices,7454898011,amethyst,1,1,2436.29,0.0,0.0
B0B7ZNHXLD,129.99,"S925 Sterling Silver Necklace for Women, Wife Jewelry Rose Gold, Mom Birthday Valentines Mothers Day Gifts, Girlfriend Necklaces, Daughter Heart Jewel, Anniversary for Her",4.6,USD,,False,129.99,True,,,1,849,False,0.0,,,1.0,https://aax-us-iad.amazon.com/x/c/JG1QWNwoOlnVeHtaJgKMm7gAAAGQh6sJwwEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDEgICCtvEpg/https://www.amazon.com/Sterling-Necklace-Christmas-Anniversary-Necklaces/dp/B0B7ZNHXLD/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9:amzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9&cv_ct_cx=amethyst&dib=eyJ2IjoiMSJ9.TrTyaGlayvLY8Dpr82RvAw.SGnGKDyUpEIZ7Hgy0DRPOWRYqikYeeDROYFmQx7v6Qw&dib_tag=se&keywords=amethyst&pd_rd_i=B0B7ZNHXLD&pd_rd_r=df9accf8-4d5f-46c1-a41e-0806c9bcef84&pd_rd_w=u8674&pd_rd_wg=9zKDi&pf_rd_p=805ca70d-e057-4820-b9b3-729eee71f8a9&pf_rd_r=ZRXFMEEQVPNYSVK71E3R&qid=1720263051&s=apparel&sbo=RZvfv//HxDF+O5021pAnSA==&sr=1-49-48f7baba-8e26-45f3-8811-e1a601ad20bf,https://aax-us-iad.amazon.com/e/loi/imp?b=JG1QWNwoOlnVeHtaJgKMm7gAAAGQh6sJwwEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDEgICCtvEpg,paid,7454898011,amethyst,2,3,110361.51000000001,0.0,0.0
B07F65WZDB,9.49,"chengmu 8mm Amethyst Stretch Bracelet for Women Men Natural Handmade Round Beads Semi Precious Gemstone for Crystal Elastic Beaded Bracelet 7.5""",4.5,USD,True,False,9.49,False,,,1,694,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",1.0,,/Amethyst-Bracelet-Handmade-Precious-Gemstone/dp/B07F65WZDB/ref=sr_1_49?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-49,https://m.media-amazon.com/images/I/51I0pINPJUL._AC_UL320_.jpg,organic,7454898011,amethyst,2,48,6586.06,0.0,0.0
B0979KXQF6,68.99,"Birthstone Bracelets for Women 925 Sterling Silver Five Heart Station Created Gemstone Tennis Bracelet Jewelry Anniversary Birthday for Wife, 7""+1.2"" Extender",4.5,USD,True,False,68.99,False,,,1,384,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",2.0,,/Carleen-Sterling-Zirconia-Amethyst-Birthstone/dp/B0979KXQF6/ref=sr_1_50?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-50,https://m.media-amazon.com/images/I/51LQbyNBJWL._AC_UL320_.jpg,organic,7454898011,amethyst,2,49,26492.159999999996,0.0,0.0
B0BGJ95Z9C,14.88,"Sympathy Gift for Loss of Loved One, Healing Amethyst Bead Bracelet with Angel Heart Charm, Memorial Bereavement Grief Jewelry with Card and Gift Box",4.3,USD,True,False,14.88,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",3.0,,/HOHOTANG-Sympathy-Amethyst-Bracelet-Bereavement/dp/B0BGJ95Z9C/ref=sr_1_51?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-51,https://m.media-amazon.com/images/I/71rLoNQJppL._AC_UL320_.jpg,organic,7454898011,amethyst,2,50,133.92000000000002,0.0,0.0
B0CRKBBDCF,6.99,Christian Gifts for Women Men Cross Healing Crystal Bracelet Faith Easter Catholic Religious Bracelet Natural Stone Stretch Bracelets Stress Relief Anxiety Yoga Bracelet For Teens,4.5,USD,True,False,6.99,False,,,1,13,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",4.0,,/Christian-Bracelet-Religious-Bracelets-Teens-Amethyst/dp/B0CRKBBDCF/ref=sr_1_52?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-52,https://m.media-amazon.com/images/I/71vfDMCW0cL._AC_UL320_.jpg,organic,7454898011,amethyst,2,51,90.87,0.0,0.0
B077Y94FCM,9.99,"Natural Bead Bracelet Semi Precious Gemstone Beaded Bracelet for Women Healing Crystal Stone Stretch Bracelet Men Couple Bracelets (2pcs,6-8mm/8-10mm)",4.4,USD,True,False,9.99,False,,,1,1970,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",5.0,,/JADENOVA-Natural-Amethyst-Gemstone-Bracelet/dp/B077Y94FCM/ref=sr_1_53?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-53,https://m.media-amazon.com/images/I/71R9mWHBmdL._AC_UL320_.jpg,organic,7454898011,amethyst,2,52,19680.3,0.0,0.0
B07NL2YYH9,16.99,"8mm Round Stone Adjustable Bracelet for Unisex, Double Layers Beads Macrame Friendship Bracelets, 7""-10"" Strand",4.5,USD,True,False,16.99,False,,,1,264,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",6.0,,/SUNYIK-Amethyst-Adjustable-Friendship-Bracelets/dp/B07NL2YYH9/ref=sr_1_54?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-54,https://m.media-amazon.com/images/I/61v+VW84EuL._AC_UL320_.jpg,organic,7454898011,amethyst,2,53,4485.36,0.0,0.0
B0C54GHCGK,16.99,Amethyst AA Bracelet with Alcoholics Anonymous Circle Triangle Symbol and Serenity Heart Charm | Sobriety Gift for Women,4.5,USD,True,False,16.99,False,,50+ bought in past month,1,22,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",7.0,,/Token-Shop-Amethyst-Bracelet-Alcoholics/dp/B0C54GHCGK/ref=sr_1_55?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-55,https://m.media-amazon.com/images/I/71qp7etTmGL._AC_UL320_.jpg,organic,7454898011,amethyst,2,54,373.78,0.0,0.0
B0CBK6JX38,14.39,2MM Petite Natural Gemstones Bead 925 Sterling Silver Minimalist 6.5 to 7.5 Inch Adjustable Bracelet Birthstone Jewelry for Women or Teens,3.8,USD,True,False,14.39,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",8.0,,/Silvershake-Amethyst-Minimalist-Adjustable-Birthstone/dp/B0CBK6JX38/ref=sr_1_56?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-56,https://m.media-amazon.com/images/I/51lQLTT9i8L._AC_UL320_.jpg,organic,7454898011,amethyst,2,55,129.51,0.0,0.0
B0886KSF3P,27.0,Real natural stone bracelet with 925 Sterling silver pearl - Delicate faceted pearls - Genuine Bracelets with Certified Quality,4.2,USD,True,False,27.0,False,,,1,1334,False,29.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",9.0,,/Genuine-amethyst-bracelet-Sterling-silver/dp/B0886KSF3P/ref=sr_1_57?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-57,https://m.media-amazon.com/images/I/51vf1hW4zPL._AC_UL320_.jpg,organic,7454898011,amethyst,2,56,36018.0,2.0,0.06896551724137931
B014FLLSVO,26.99,Purple Amethyst Bead Gemstone Stretchy Bracelet For Women 8.5 Inch Round 16MM,4.4,USD,True,False,26.99,False,,,1,285,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",10.0,,/Gem-Stone-King-Amethyst-Gemstone/dp/B014FLLSVO/ref=sr_1_58?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-58,https://m.media-amazon.com/images/I/61SOnT9yqBL._AC_UL320_.jpg,organic,7454898011,amethyst,2,57,7692.15,0.0,0.0
B07DF95LSY,39.95,Fine Bracelet Tennis Style Pull String Birthstone Jewelry Gift for Women 925 Sterling Silver Square Sparkling Bolo Gemstone Jewelry Adjustable Bracelets,4.5,USD,True,False,39.95,False,,,1,567,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tue, Jul 9",11.0,,/Belinda-Jewelz-Sparkling-Adjustable-Birthstone/dp/B07DF95LSY/ref=sr_1_59?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-59,https://m.media-amazon.com/images/I/61XCF1oKVsL._AC_UL320_.jpg,organic,7454898011,amethyst,2,58,22651.65,0.0,0.0
B07BXSSY2W,89.0,2.50 Carat Amethyst and Black Leather Toggle Bracelet in Sterling Silver. 7 inches,4.5,USD,True,False,89.0,False,,,1,81,False,0.0,"FREE delivery Mon, Jul 8",12.0,,/Ross-Simons-Amethyst-Leather-Bracelet-Sterling/dp/B07BXSSY2W/ref=sr_1_60?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-60,https://m.media-amazon.com/images/I/61wqIxplfuL._AC_UL320_.jpg,organic,7454898011,amethyst,2,59,7209.0,0.0,0.0
B08G86DV9X,17.49,"7 Chakra Beads Bracelet for Women, Sun Flower Healing Crystal Handmade Braided Adjustable Bracelet",4.0,USD,True,False,17.49,False,,,1,143,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",13.0,,/SUNYIK-Bracelet-Handmade-Adjustable-Amethyst/dp/B08G86DV9X/ref=sr_1_61?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-61,https://m.media-amazon.com/images/I/61wStyEIcGL._AC_UL320_.jpg,organic,7454898011,amethyst,2,60,2501.0699999999997,0.0,0.0
B0CLXQ3CKL,13.99,"Heart Birthstone Tennis Bracelets for Teen Girls, 18K White Gold Over AAAAA+ CZ Chain Heart Crystal Charm Tennis Bracelets for Women Girls Sister Birthday Anniversary Jewelry Gifts",5.0,USD,True,False,13.99,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",14.0,,/AllenCOCO-Amethyst-Bracelets-Hypoallergenic-Birthstone/dp/B0CLXQ3CKL/ref=sr_1_62?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-62,https://m.media-amazon.com/images/I/61uJ0p-I6TL._AC_UL320_.jpg,organic,7454898011,amethyst,2,61,97.93,0.0,0.0
B0BNY29LF8,22.0,Gemstone Bead Wax Cord Bracelet for Men Women Unisex - Lapis Lazuli Carnelian Tigers Eye Black Tourmaline Rose Quartz Clear Quartz Amethyst Aventurine Beaded Bracelets,0.0,USD,True,False,22.0,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",15.0,,/Gemstone-Bead-Bracelet-Women-Unisex/dp/B0BNY29LF8/ref=sr_1_63?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-63,https://m.media-amazon.com/images/I/411+fC1nzUL._AC_UL320_.jpg,organic,7454898011,amethyst,2,62,220.0,0.0,0.0
B07BY8V8NQ,139.0,Gemstone Tennis Bracelet in Sterling Silver,4.4,USD,True,False,139.0,False,,,1,102,False,0.0,"FREE delivery Mon, Jul 8",16.0,,/Ross-Simons-Amethyst-Tennis-Bracelet-Sterling/dp/B07BY8V8NQ/ref=sr_1_64?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-64,https://m.media-amazon.com/images/I/61dEkG0axFS._AC_UL320_.jpg,organic,7454898011,amethyst,2,63,14178.0,0.0,0.0
B0CXQ5L4BC,11.99,"Raw Stone Healing Bracelet for Meditation,Cleansing and Relaxing Purpose- Women's Crystal Jewelry for Clarity & Tranquility",4.4,USD,True,False,11.99,False,,,1,21,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",17.0,,/CIOKOL-Bracelets-Amethyst-Bracelet-Protection/dp/B0CXQ5L4BC/ref=sr_1_65?dib=eyJ2IjoiMSJ9.tVjdSXr-yxneOF8GAycsmQcTinF2ZHen0xKeUNpmIxBLxRsUA7N5EefV6oGoO6yaRr9dCeZks0FTrnZ0K_x_B9Ri0Az1uA_eH6x6kpTsCED72-nuWMcRlDAIZLX6pPXnx4Y7PthRin1MXfOilhV1hJqIebH0pnSQMnpmXC2PKGwJQ1lqfidAj2NTEmziRO7GmYf5kDbxIAQKm5owoi3VWwtTZ0hZIA8KdvVqL6V10bXX8aU-ZsseARE52DfKUNCF8ieVnyX73MNhSr_6MzDxBZsyWy1bzQVOUxlPV892SNk.oaeq-5ECUbsi4VmVqaHQ55QcMTzV4SvvNFmeqP3-gHc&dib_tag=se&keywords=amethyst&qid=1720263051&s=apparel&sr=1-65,https://m.media-amazon.com/images/I/71VNBjVDy-L._AC_UL320_.jpg,organic,7454898011,amethyst,2,64,251.79,0.0,0.0
