,asin,position,keyword,category_id,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url,url_image,source,page,min_revenue,discount,discount_rate
491,B07121GDF8,298,birthstone,7454898011,99.99,"925 Sterling Silver Blue Sapphire and White Diamond Tennis Bracelet Jewelry for Women (2.05 Cttw, Gemstone Birthstone, Fully Adjustable Up to 9 Inch)",4.3,USD,True,False,99.99,False,,50+,1,937,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",11.0,,https://www.amazon.com/dp/B07121GDF8,https://m.media-amazon.com/images/I/61QH+QyrsXL._AC_UL320_.jpg,organic,7,93690.63,0.0,0.0
2857,B0CSYS58X3,187,birthstone,7454898011,39.99,"Forever Love Heart Charm Link Bracelet for Women, 925 Sterling Silver Birthstone Bracelet Mother's Day Gift Anniversary Birthday Jewelry Gifts for Women Wife Her Girlfriend",4.6,USD,True,False,39.99,False,,,1,2323,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Mon, Jul 8",44.0,,https://www.amazon.com/dp/B0CSYS58X3,https://m.media-amazon.com/images/I/71v8gnLrUCL._AC_UL320_.jpg,organic,4,92896.77,0.0,0.0
717,B07N4JKVMT,85,sterling silver,7454898011,39.9,"Italian 925 Sterling Silver Byzantine Bolo Bracelet for Women, Adjustable Bracelet Handmade in Italy",4.5,USD,True,False,39.9,False,,100+,1,2324,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",38.0,,https://www.amazon.com/dp/B07N4JKVMT,https://m.media-amazon.com/images/I/71F1ZhCsmrL._AC_UL320_.jpg,organic,2,92727.6,0.0,0.0
469,B01N2P0O12,4,sterling silver,7454898011,6.99,925 Sterling Silver Five-Line Chain with Five-Heart Bracelet Bangle,4.1,USD,True,False,6.99,False,,400+,1,13132,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",5.0,,https://www.amazon.com/dp/B01N2P0O12,https://m.media-amazon.com/images/I/610K4UCMw9L._AC_UL320_.jpg,organic,1,91792.68,0.0,0.0
716,B07N476CDM,3,sterling silver,7454898011,20.9,"925 Sterling Silver Italian 6-Strand Diamond-Cut 7mm Braided Herringbone Chain Bracelet for Women, 925 Italy",4.3,USD,True,False,20.9,False,,400+,1,4242,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",4.0,,https://www.amazon.com/dp/B07N476CDM,https://m.media-amazon.com/images/I/71TKOFGywGL._AC_UL320_.jpg,organic,1,88657.8,0.0,0.0
872,B082TRCLRN,1,cubic zirconia,7454898011,15.45,14K Gold Plated Cubic Zirconia Classic Tennis Bracelet for Women | Adjustable Slider,4.4,USD,True,False,15.45,False,,1000+,1,5291,True,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",3.0,,https://www.amazon.com/dp/B082TRCLRN,https://m.media-amazon.com/images/I/51mGqEVTZYL._AC_UL320_.jpg,amazons_choices,1,81745.95,0.0,0.0
810,B07XJBCWNR,14; 275,sterling silver,7454898011,69.0,Italian Silver Heart Motif Bracelet,4.3,USD,True,False,69.0,False,,50+,1,1143,False,0.0,"FREE delivery Tue, Jul 9",15.0,,https://www.amazon.com/dp/B07XJBCWNR,https://m.media-amazon.com/images/I/717Zmf+Dt0L._AC_UL320_.jpg,organic,1,78867.0,0.0,0.0
1135,B094D79K42,87,birthstone,7454898011,71.99,"Birthstone Bracelets Sterling Silver Tennis Bracelets Charm Fine Jewelry Birthday Jewelry Gifts for Women Mom 7""",4.3,USD,True,False,71.99,False,,,1,1080,False,89.99,"FREE delivery Thu, Jul 11 Or fastest delivery Mon, Jul 8",40.0,,https://www.amazon.com/dp/B094D79K42,https://m.media-amazon.com/images/I/613VwUmmrgL._AC_UL320_.jpg,organic,2,77749.2,18.0,0.2
1202,B09BYF81KR,44,amethyst,7454898011,71.99,"Birthstone Bracelets Sterling Silver Tennis Bracelets Charm Fine Jewelry Birthday Jewelry Gifts for Women Mom 7""",4.3,USD,True,False,71.99,False,,,1,1080,False,89.99,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",45.0,,https://www.amazon.com/dp/B09BYF81KR,https://m.media-amazon.com/images/I/61bSdJncSmL._AC_UL320_.jpg,organic,1,77749.2,18.0,0.2
2018,B0BZ88TX68,304,cubic zirconia,7454898011,71.99,"Birthstone Bracelets Sterling Silver Tennis Bracelets Charm Fine Jewelry Birthday Jewelry Gifts for Women Mom 7""",4.3,USD,True,False,71.99,False,,,1,1080,False,89.99,"FREE delivery Thu, Jul 11",17.0,,https://www.amazon.com/dp/B0BZ88TX68,https://m.media-amazon.com/images/I/61AWcaESPCL._AC_UL320_.jpg,organic,7,77749.2,18.0,0.2
442,B01JFAAIUW,25,solid gold,7454898011,120.0,"14k gold filled Bangles hammered slip on set of 3 textures, Mu-Yin Jewelry Handmade in USA (M)",4.5,USD,True,False,120.0,False,,,1,628,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",25.0,,https://www.amazon.com/dp/B01JFAAIUW,https://m.media-amazon.com/images/I/71pR1ryFACL._AC_UL320_.jpg,organic,1,75360.0,0.0,0.0
7,B0002D08OI,15,violin,11969021,54.99,D'Addario Orchestral - Helicore 4/4 Size Violin Strings Set with Plain Steel E String - H310 4/4M - Full Set - Medium Tension,4.7,USD,True,False,54.99,False,,100+,1,1338,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",16.0,,https://www.amazon.com/dp/B0002D08OI,https://m.media-amazon.com/images/I/71VymeXzHJL._AC_UL320_.jpg,organic,1,73576.62,0.0,0.0
62,B000E1TJDE,1,violin,11969021,53.0,Thomastik Dominant 4/4 Violin String Set - Medium Gauge - Steel Ball-End E,4.6,USD,True,False,53.0,False,,700+,1,1386,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",2.0,,https://www.amazon.com/dp/B000E1TJDE,https://m.media-amazon.com/images/I/71zF6v3oReL._AC_UL320_.jpg,organic,1,73458.0,0.0,0.0
943,B089K86Z1C,30,birthstone,7454898011,39.99,"925 Sterling Silver Birthstone Bracelets for Women Dainty Simple Infinity Bracelet Fine Jewelry Birthday Anniversary Valentine‘s’ Day Gifts for Her Mom Wife, Chain Length 6.7""+1.2"" Extend",4.3,USD,True,False,39.99,False,,50+,1,1798,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tue, Jul 9",31.0,,https://www.amazon.com/dp/B089K86Z1C,https://m.media-amazon.com/images/I/51StjGio5oL._AC_UL320_.jpg,organic,1,71902.02,0.0,0.0
1331,B09MLJYSTV,97; 83,birthstone; sterling silver,7454898011,39.99,"925 Sterling Silver Birthstone Bracelets for Women Dainty Simple Infinity Bracelet Fine Jewelry Birthday Anniversary Valentine‘s’ Day Gifts for Her Mom Wife, Chain Length 6.7""+1.2"" Extend",4.3,USD,True,False,39.99,False,,,1,1798,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",2.0,,https://www.amazon.com/dp/B09MLJYSTV,https://m.media-amazon.com/images/I/510B97oiz5L._AC_UL320_.jpg,organic,3,71902.02,0.0,0.0
685,B07L687XQH,33,birthstone,7454898011,13.99,"Birthstone Charms for Charms Bracelet- 925 Sterling Silver Bead Openwork Charms, Happy Birthday Charms for Bracelet and Necklace Valentine's Day Mother's Day Gift",4.6,USD,True,False,13.99,False,,,1,5037,False,27.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",34.0,,https://www.amazon.com/dp/B07L687XQH,https://m.media-amazon.com/images/I/71Bb80+I-oL._AC_UL320_.jpg,organic,1,70467.63,14.0,0.5
2630,B0CN2RQ59W,32,amethyst,7454898011,8.99,Natural Healing Power Gemstone Crystal Beads Unisex Adjustable Macrame Bracelets,4.5,USD,True,False,8.99,False,,,1,7808,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",33.0,,https://www.amazon.com/dp/B0CN2RQ59W,https://m.media-amazon.com/images/I/61lobkFRSJL._AC_UL320_.jpg,organic,1,70193.92,0.0,0.0
562,B077ZYW45K,14,solid gold,7454898011,795.0,Italian 18kt Yellow Gold Bismark-Link Bracelet,4.0,USD,True,False,795.0,False,,,1,86,False,0.0,"FREE delivery Wed, Jul 10",14.0,,https://www.amazon.com/dp/B077ZYW45K,https://m.media-amazon.com/images/I/71G8BPUWwaL._AC_UL320_.jpg,organic,1,68370.0,0.0,0.0
1171,B09833TQPB,9,birthstone,7454898011,38.99,CENSIHER Gift for Wife from Husband to My Wife Blanket Wedding Anniversary Romantic Gifts for Wife Birthday Christmas Valentine's Mother's Day Healing Thoughts Blanket Presents for Her,4.7,USD,,False,38.99,True,,1000+,1,1752,False,42.99,,,1.0,https://www.amazon.com/dp/B09833TQPB,https://aax-us-iad.amazon.com/e/loi/imp?b=JC9EGIC04pvDm_5YJQmHvnYAAAGQh6IFMAEAAAH2AQBvbm9fdHhuX2JpZDQgICBvbm9fdHhuX2ltcDEgICCILOnv,paid,6,68310.48,4.0,0.09
791,B07VQ6VPR9,125,birthstone,7454898011,26.99,Birthstone Charms for Charms Bracelet 925 Sterling Silver Heart Bead Happy Birthday Charms for Women,4.6,USD,True,False,26.99,False,,,1,2512,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",30.0,,https://www.amazon.com/dp/B07VQ6VPR9,https://m.media-amazon.com/images/I/71PK7LryK5L._AC_UL320_.jpg,organic,3,67798.88,0.0,0.0
660,B07JF6H77K,198,moissanite,7454927011,499.0,"1/2 to 3 1/2 Carat Round Moissanite Solitaire Pendant Necklace in 14k Gold (H-I, cttw) 4-Prong 16 to 18 Inch Adjustable Chain Spring Ring",4.3,USD,True,False,499.0,False,,,1,134,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Mon, Jul 8",7.0,,https://www.amazon.com/dp/B07JF6H77K,https://m.media-amazon.com/images/I/61iBIe5NM9L._AC_UL320_.jpg,organic,5,66866.0,0.0,0.0
1604,B0B774S1MW,73,sterling silver,7454898011,12.99,925 Sterling Silver Charms for Bracelets and Necklaces Airplane Passport Dangle Pendants Beads Butterfly Dragonfly Charms Jewelry Gift for Women,4.5,USD,True,False,12.99,False,,,1,5089,False,14.98,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",26.0,,https://www.amazon.com/dp/B0B774S1MW,https://m.media-amazon.com/images/I/51heFcMIzdL._AC_UL320_.jpg,organic,2,66106.11,1.99,0.13
441,B01J19ABGI,5,violin,11968961,32.99,"Kmise Violin Bow Stunning Fiddle Bow Carbon Fiber for Violins (4/4, Black)",4.3,USD,True,False,32.99,False,,100+,1,2003,False,35.99,"FREE delivery Mon, Jul 15 on $35 of items shipped by AmazonOr fastest delivery Thu, Jul 11",6.0,,https://www.amazon.com/dp/B01J19ABGI,https://m.media-amazon.com/images/I/61UPOXQ-VHL._AC_UL320_.jpg,organic,1,66078.97,3.0,0.08
178,B003P15MTK,4,violin,11969001,69.95,"Bon Musica, 4-String shoulder rest violin, Black, 31 (434700)",4.5,USD,False,False,69.95,False,,50+,1,924,False,84.99,FREE delivery Jul 11 - 16,5.0,,https://www.amazon.com/dp/B003P15MTK,https://m.media-amazon.com/images/I/71SOrtQPgZL._AC_UL320_.jpg,organic,1,64633.8,15.04,0.18
793,B07W8FL4HJ,172,birthstone,7454898011,26.99,Birthstone Charms for Charms Bracelet 925 Sterling Silver Bead Openwork Charms Happy Birthday Charms for Women Jewelry,4.6,USD,True,False,26.99,False,,,1,2364,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",29.0,,https://www.amazon.com/dp/B07W8FL4HJ,https://m.media-amazon.com/images/I/718VV9k+lYL._AC_UL320_.jpg,organic,4,63804.36,0.0,0.0
492,B07198PL23,11,gold plated,7454898011,15.95,14K Gold Plated Forever Love Knot Infinity Bracelets for Women | Gold Bracelet for Women,4.4,USD,True,False,15.95,False,,1000+,1,3963,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",12.0,,https://www.amazon.com/dp/B07198PL23,https://m.media-amazon.com/images/I/61yLTLABBqL._AC_UL320_.jpg,organic,1,63209.85,0.0,0.0
1265,B09HTVPFLG,18,gold plated,7454898011,15.98,"Gold Beaded Bracelets for Women, Stackable Gold Bracelets for Women 14K Real Gold Plated Stretch Bead Ball Bracelet with Letter Pendant",4.5,USD,True,True,15.98,False,,50+,1,3944,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",19.0,,https://www.amazon.com/dp/B09HTVPFLG,https://m.media-amazon.com/images/I/61yH0MoVLAL._AC_UL320_.jpg,organic,1,63025.12,0.0,0.0
595,B07C3SBPBX,91,cubic zirconia,7454898011,135.0,16.00 ct. t.w. Princess-Cut CZ Tennis Bracelet in Sterling Silver,4.5,USD,True,False,135.0,False,,,1,465,False,149.0,"FREE delivery Wed, Jul 10",44.0,,https://www.amazon.com/dp/B07C3SBPBX,https://m.media-amazon.com/images/I/71IoO0sidgL._AC_UL320_.jpg,organic,2,62775.0,14.0,0.09
684,B07L4TBD8J,79,birthstone,7454898011,28.0,"Alex and Ani Birthstones Expandable Bangle for Women, Crystal Charm for Every Month, Shiny Finish, 2 to 3.5 in",4.7,USD,False,False,28.0,False,,,1,2222,False,32.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tue, Jul 9",32.0,,https://www.amazon.com/dp/B07L4TBD8J,https://m.media-amazon.com/images/I/61J4o0QLY+L._AC_UL320_.jpg,organic,2,62216.0,4.0,0.12
694,B07MBPV1FM,1,solid gold,7454898011,269.0,3.2mm 14kt Yellow Gold Rope-Chain Bracelet,4.1,USD,True,False,269.0,False,,,1,231,False,0.0,"FREE delivery Wed, Jul 10",1.0,,https://www.amazon.com/dp/B07MBPV1FM,https://m.media-amazon.com/images/I/61rxnHEkPTL._AC_UL320_.jpg,organic,1,62139.0,0.0,0.0
395,B017TEY6ZE,47,solid gold,7454898011,174.0,14k REAL Yellow Gold Solid 3mm Cuban Concave Curb Chain Necklace with Lobster Claw Clasp,4.2,USD,True,False,174.0,False,,,1,349,False,0.0,"FREE delivery Thu, Jul 11",47.0,,https://www.amazon.com/dp/B017TEY6ZE,https://m.media-amazon.com/images/I/61f+u4iQJML._AC_UL320_.jpg,organic,1,60726.0,0.0,0.0
1855,B0BQQHTKJH,3; 51,moissanite,7454927011,126.62,"Heart Pendant Necklace Gifts for Wife, Engraved 'I LOVE YOU' Gift for Wife Girlfriend, 1-3 carat Moissanite D Color (VVS1) , Anniversary Eternity Jewelry Present for Wife, Birthday Gifts for Women Wife Girlfriend Girls Her",4.7,USD,True,False,126.62,False,,50+,1,460,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",4.0,,https://www.amazon.com/dp/B0BQQHTKJH,https://m.media-amazon.com/images/I/71XAvVEAzgL._AC_UL320_.jpg,organic,1,58245.2,0.0,0.0
1848,B0BQDQ7NXL,15; 8,moissanite,7454898011,199.99,"Moissanite Tennis Bracelet 2.25-21 Carat Moissanite Bracelets for Women Men's Bracelets 18k White Gold Plated 925 Sterling Silver Bracelet, 2mm-5mm D Color VVS1 Round Cut Lab Created Diamond Tennis Bracelet with GRA Certificate",4.3,USD,True,False,199.99,False,,,1,291,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",15.0,,https://www.amazon.com/dp/B0BQDQ7NXL,https://m.media-amazon.com/images/I/61fjwn+TapL._AC_UL320_.jpg,organic,1,58197.09,0.0,0.0
1402,B09SX218C9,31,amethyst,7454898011,16.95,"Small, Medium, Large Sizes - Gemstone Beaded Bracelets For Women and Men - 8mm Round Beads",4.5,USD,True,False,16.95,False,,,1,3404,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",32.0,,https://www.amazon.com/dp/B09SX218C9,https://m.media-amazon.com/images/I/71z8X-3D01L._AC_UL320_.jpg,organic,1,57697.8,0.0,0.0
777,B07T817RRX,33,amethyst,7454898011,14.99,Gemstone Healing Chakra Bracelet Anxiety Crystal Natural Stone Men Women Stress Relief Reiki Yoga Diffuser Semi Precious,4.5,USD,True,False,14.99,False,,,1,3824,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",34.0,,https://www.amazon.com/dp/B07T817RRX,https://m.media-amazon.com/images/I/51H64WZrbCL._AC_UL320_.jpg,organic,1,57321.76,0.0,0.0
767,B07S3X58ZB,24,sterling silver,7454898011,16.9,"925 Sterling Silver Italian Rosary Cross Bead Charm Link Chain Bracelet for Women, Adjustable, Made in Italy",4.6,USD,True,False,16.9,False,,400+,1,3344,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",25.0,,https://www.amazon.com/dp/B07S3X58ZB,https://m.media-amazon.com/images/I/71ZP3eGyfPL._AC_UL320_.jpg,organic,1,56513.6,0.0,0.0
954,B08C5H2C8M,3,cubic zirconia,7454898011,17.95,"14K Gold Plated Cubic Zirconia Classic Tennis Bracelet | Gold Bracelets for Women | 4mm CZ, Size 6.5-7.5 Inch",4.5,USD,True,False,17.95,False,,50+,1,3112,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",5.0,,https://www.amazon.com/dp/B08C5H2C8M,https://m.media-amazon.com/images/I/61B50GzCSrS._AC_UL320_.jpg,organic,1,55860.4,0.0,0.0
955,B08C5H6TT3,56,gold plated,7454898011,17.95,"14K Gold Plated Cubic Zirconia Classic Tennis Bracelet | Gold Bracelets for Women | 4mm CZ, Size 6.5-7.5 Inch",4.5,USD,True,False,17.95,False,,100+,1,3112,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",9.0,,https://www.amazon.com/dp/B08C5H6TT3,https://m.media-amazon.com/images/I/61jooDNnH-S._AC_UL320_.jpg,organic,2,55860.4,0.0,0.0
605,B07CC4DNK6,184,sterling silver,7454898011,159.0,15.00 ct. t.w. CZ Tennis Bracelet in Sterling Silver,4.5,USD,True,False,159.0,False,,,1,349,False,179.0,"FREE delivery Mon, Jul 8",41.0,,https://www.amazon.com/dp/B07CC4DNK6,https://m.media-amazon.com/images/I/71CYr0S16eL._AC_UL320_.jpg,organic,4,55491.0,20.0,0.11
436,B01GJDIA1M,1,violin,11968981,15.99,"ENO MUSIC Professional Violin Viola Tuner, Colorful LCD Display Easy Control Clip on Accurate Violin Tuner",4.3,USD,True,False,15.99,False,,400+,1,3455,True,19.99,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",3.0,,https://www.amazon.com/dp/B01GJDIA1M,https://m.media-amazon.com/images/I/71gaZv5EBLL._AC_UL320_.jpg,amazons_choices,1,55245.45,4.0,0.2
14,B0002FOLPI,3,violin,11969001,24.6,Kun Original - 4/4 Violin Shoulder Rest,4.7,USD,True,False,24.6,False,,100+,1,2244,False,30.25,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",4.0,,https://www.amazon.com/dp/B0002FOLPI,https://m.media-amazon.com/images/I/41g2kfb1oKL._AC_UL320_.jpg,organic,1,55202.4,5.65,0.19
112,B000V6E01I,45,violin,11969021,71.38,"JSI Special 4/4 Violin String Set: Gold Label Ball-End E & Dominant A, D, and G Strings - Medium Gauge",4.7,USD,True,False,71.38,False,,100+,1,769,False,,"FREE delivery Wed, Jul 10",22.0,,https://www.amazon.com/dp/B000V6E01I,https://m.media-amazon.com/images/I/81+MYMN0gpL._AC_UL320_.jpg,organic,2,54891.22,0.0,0.0
3256,B0D6R8YH6X,239,solid gold,7454898011,179.99,"Moissanite Tennis Bracelet 2.25-21 Carat Moissanite Bracelets for Women Men's Bracelets 18k White Gold Plated 925 Sterling Silver Bracelet, 2mm-5mm D Color VVS1 Round Cut Lab Created Diamond Tennis Bracelet with GRA Certificate",4.3,USD,True,False,179.99,False,,,1,291,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",59.0,,https://www.amazon.com/dp/B0D6R8YH6X,https://m.media-amazon.com/images/I/71F-fhxbLxL._AC_UL320_.jpg,organic,5,52377.09,0.0,0.0
709,B07MXPPBPC,143,gold plated,7454898011,12.99,18K Gold Plated Elephant Bracelets Elephant Gifts For Women Elephant Jewelry,4.4,USD,True,False,12.99,False,,100+,1,3959,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Today 5 PM - 10 PM",60.0,,https://www.amazon.com/dp/B07MXPPBPC,https://m.media-amazon.com/images/I/616Z8CHz-iL._AC_UL320_.jpg,organic,3,51427.41,0.0,0.0
96,B000NE3JZ6,4,violin,11968991,8.49,"D'Addario Violin Rosin - Cello Rosin - Kaplan Premium Light Rosin with Case for Violin, Viola, Cello - For Horsehair or Synthetic Bows",4.7,USD,True,False,8.49,False,,200+,1,6027,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",5.0,,https://www.amazon.com/dp/B000NE3JZ6,https://m.media-amazon.com/images/I/71K-N0vloQL._AC_UL320_.jpg,organic,1,51169.23,0.0,0.0
752,B07RHVQ25V,44; 52,sterling silver,7454898011,33.99,"925 Sterling Silver 4MM-10M Italian Bead Ball Chain Bracelet- Handmade Bead Italian Bracelet, Silver Bead Bracelet For Women, 6.5, 7, 7.5, 8 Inch Bracelets",4.3,USD,True,False,33.99,False,,,1,1442,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",45.0,,https://www.amazon.com/dp/B07RHVQ25V,https://m.media-amazon.com/images/I/41ZBLRBGH7L._AC_UL320_.jpg,organic,1,49013.58,0.0,0.0
140,B0026ONV18,166,violin,11969021,60.88,Thomastik Dominant Set Violin 135B Medium Tension,4.7,USD,True,False,60.88,False,,,1,803,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",23.0,,https://www.amazon.com/dp/B0026ONV18,https://m.media-amazon.com/images/I/51f+tjpeh4L._AC_UL320_.jpg,organic,7,48886.64,0.0,0.0
1138,B094MNC7HQ,211,sterling silver,7454898011,16.99,"925 Sterling Silver Always My Daughter&Sister Forever My Friend Double Love Heart Pendant Necklace, Mother Daughter Bracelet Jewelry Gifts for Sister Women Couples Wife Mom Girlfriend",4.6,USD,True,False,16.99,False,,,1,2847,False,29.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",20.0,,https://www.amazon.com/dp/B094MNC7HQ,https://m.media-amazon.com/images/I/51l0f7iUk6S._AC_UL320_.jpg,organic,5,48370.53,13.0,0.43
1048,B08PC58G7R,10,gold plated,7454898011,15.45,14K Gold Plated Paperclip/Curb/Figaro Chain Adjustable Bracelet for Women,4.4,USD,True,False,15.45,False,,1000+,1,2973,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",11.0,,https://www.amazon.com/dp/B08PC58G7R,https://m.media-amazon.com/images/I/615uWhm5HsS._AC_UL320_.jpg,organic,1,45932.85,0.0,0.0
966,B08D6RP16R,2,cubic zirconia,7454898011,16.45,"14K Gold Plated Cubic Zirconia Classic Tennis Bracelet | Gold Bracelets for Women | 4mm CZ, Size 6.5-7.5 Inch",4.2,USD,True,False,16.45,False,,200+,1,2704,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",4.0,,https://www.amazon.com/dp/B08D6RP16R,https://m.media-amazon.com/images/I/61MoJ3en5DL._AC_UL320_.jpg,organic,1,44480.8,0.0,0.0
967,B08D6RP9VX,33,gold plated,7454898011,16.45,"14K Gold Plated Cubic Zirconia Classic Tennis Bracelet | Gold Bracelets for Women | 4mm CZ, Size 6.5-7.5 Inch",4.2,USD,True,False,16.45,False,,500+,1,2704,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",34.0,,https://www.amazon.com/dp/B08D6RP9VX,https://m.media-amazon.com/images/I/61JPhR99XkL._AC_UL320_.jpg,organic,1,44480.8,0.0,0.0
149,B002HK33LO,139,sterling silver,7454898011,105.4,"Sterling Silver Diamond Double Knot Bangle Bracelet (1/4 cttw, J Color, I3 Clarity) (previously Amazon Collection)",4.5,USD,True,False,105.4,False,,,1,421,False,0.0,"FREE delivery Thu, Jul 11",44.0,,https://www.amazon.com/dp/B002HK33LO,https://m.media-amazon.com/images/I/71ZiSSHIGEL._AC_UL320_.jpg,organic,3,44373.4,0.0,0.0
1015,B08LDBNY59,1; 3; 2; 4; 7,violin,11968981; 11969001; 11968951; 11968991,109.99,"Distinctive Artistic Violin Set Designed for Beginners/Students/Kids/adults with Hard Case,Bow,Extra Strings (4/4/Full-size)",4.1,USD,,False,109.99,True,,,1,402,False,,,,1.0,https://www.amazon.com/dp/B08LDBNY59,https://aax-us-iad.amazon.com/e/loi/imp?b=JLWl7XDLU4gCG_iFXeaGiPcAAAGQg-bjkgEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDEgICDlWeVo,paid,1,44215.98,0.0,0.0
663,B07JJDHB2N,40,sterling silver,7454898011,21.5,"925 Sterling Silver Organic Cube Bead Chain Bracelet for Women Men, Handmade in Italy",4.6,USD,True,False,21.5,False,,100+,1,2039,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",41.0,,https://www.amazon.com/dp/B07JJDHB2N,https://m.media-amazon.com/images/I/717R2vHgBaL._AC_UL320_.jpg,organic,1,43838.5,0.0,0.0
297,B00FHVC5J6,70,amethyst,7454898011,12.99,"BLOSSOM Tennis Bracelet & Round Cut CZ [6 Colors available] in White Gold Plated, 7""",4.5,USD,True,False,12.99,False,,,1,3350,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",23.0,,https://www.amazon.com/dp/B00FHVC5J6,https://m.media-amazon.com/images/I/71FyT2Tjm0L._AC_UL320_.jpg,organic,2,43516.5,0.0,0.0
783,B07TH9QBTX,55,sterling silver,7454898011,29.9,"Italian 925 Sterling Silver 4mm Flat Byzantine Link Chain Bracelet for Women Teens, 925 Made in Italy",4.6,USD,True,False,29.9,False,,100+,1,1449,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",8.0,,https://www.amazon.com/dp/B07TH9QBTX,https://m.media-amazon.com/images/I/71vTi-pKP3L._AC_UL320_.jpg,organic,2,43325.1,0.0,0.0
1342,B09NDLPQW7,21,cubic zirconia,7454898011,17.99,GMESME 18K White Gold Plated 4.0 Round Cubic Zirconia Classic Tennis Bracelet 6/6.5/7/7.5/8/8.5/9 Inch,4.4,USD,True,False,17.99,False,,50+,1,2381,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",31.0,,https://www.amazon.com/dp/B09NDLPQW7,https://m.media-amazon.com/images/I/61LY5xWTLUL._AC_UL320_.jpg,organic,1,42834.19,0.0,0.0
